,Row ID,Order Priority,Discount,Unit Price,Shipping Cost,Customer ID,Customer Name,Ship Mode,Customer Segment,Product Category,Product Sub-Category,Product Container,Product Name,Product Base Margin,Region,State or Province,City,Postal Code,Order Date,Ship Date,Profit,Quantity ordered new,Sales,Order ID
7172,22400,High,0.02,13.43,5.5,2623,Gene Caldwell,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,"Fellowes Personal Hanging Folder Files, Navy",0.57,South,North Carolina,Wake Forest,27587,2011-06-01,2011-06-02,268.272,14,199.18,91444
7173,22303,High,0.06,43.22,16.71,2623,Gene Caldwell,Express Air,Corporate,Technology,Computer Peripherals,Small Box,"Fellowes Mobile Numeric Keypad, Graphite",0.66,South,North Carolina,Wake Forest,27587,2012-05-10,2012-05-11,-102.004,2,91.13,91445
7174,22304,High,0.01,22.24,1.99,2623,Gene Caldwell,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,"Verbatim DVD-R, 3.95GB, SR, Mitsubishi Branded, Jewel",0.43,South,North Carolina,Wake Forest,27587,2012-05-10,2012-05-12,-55.888000000000005,3,67.37,91445
7175,23337,Not Specified,0.01,6.48,6.81,2624,Andrew Connor,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1930,0.36,South,North Carolina,Wilmington,28403,2011-03-27,2011-03-28,-150.5042,7,47.9,91443
7176,24859,Not Specified,0.05,167.27,35.0,2624,Andrew Connor,Express Air,Corporate,Office Supplies,Storage & Organization,Large Box,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,0.85,South,North Carolina,Wilmington,28403,2013-06-13,2013-06-15,1059.321,18,2929.01,91446
7177,24860,Not Specified,0.07,195.99,3.99,2624,Andrew Connor,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,CF 888,0.59,South,North Carolina,Wilmington,28403,2013-06-13,2013-06-14,490.032,16,2553.25,91446
7178,26032,High,0.1,41.94,2.99,2626,Lillian Fischer,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,"Avery Trapezoid Extra Heavy Duty 4"" Binders",0.35,West,California,Menlo Park,94025,2010-08-07,2010-08-08,164.082,6,237.8,90927
7179,20287,Low,0.0,56.96,13.22,2626,Lillian Fischer,Regular Air,Corporate,Office Supplies,Appliances,Small Box,"Conquest™ 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",0.56,West,California,Menlo Park,94025,2012-02-18,2012-02-23,596.8086,14,864.94,90928
7180,20288,Low,0.08,442.14,14.7,2626,Lillian Fischer,Delivery Truck,Corporate,Technology,Office Machines,Jumbo Drum,Okidata ML390 Turbo Dot Matrix Printers,0.56,West,California,Menlo Park,94025,2012-02-18,2012-02-23,3867.6363,13,5605.27,90928
7181,25867,Critical,0.02,376.13,85.63,2626,Lillian Fischer,Delivery Truck,Consumer,Furniture,Tables,Jumbo Box,Bretford Rectangular Conference Table Tops,0.74,West,California,Menlo Park,94025,2013-02-27,2013-03-01,483.95,11,4319.87,90929
7182,24785,Medium,0.05,2.94,0.7,2626,Lillian Fischer,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 338,0.58,West,California,Menlo Park,94025,2013-03-04,2013-03-05,1.82,4,11.82,90930
7183,26033,High,0.06,1.98,0.7,2626,Lillian Fischer,Regular Air,Consumer,Office Supplies,Rubber Bands,Wrap Bag,"Brites Rubber Bands, 1 1/2 oz. Box",0.83,West,California,Menlo Park,94025,2013-08-07,2013-08-07,-5.87664,11,20.83,90931
7184,18623,Medium,0.02,30.53,19.99,2628,Danielle P Rao,Express Air,Corporate,Office Supplies,Labels,Small Box,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",0.39,Central,Oklahoma,Moore,73160,2010-07-17,2010-07-19,-54.63,14,448.47,85916
7185,18018,Low,0.09,6.48,8.19,2628,Danielle P Rao,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 217,0.37,Central,Oklahoma,Moore,73160,2013-11-18,2013-11-27,10.481760000000005,4,32.72,85927
7186,18643,Not Specified,0.08,4.0,1.3,2629,Terri McCarthy Manning,Regular Air,Small Business,Office Supplies,Paper,Wrap Bag,EcoTones® Memo Sheets,0.37,Central,Oklahoma,Muskogee,74403,2011-01-16,2011-01-18,20.2464,8,30.64,85917
7187,18644,Not Specified,0.06,6.48,8.74,2629,Terri McCarthy Manning,Regular Air,Small Business,Office Supplies,Paper,Small Box,Xerox 1984,0.36,Central,Oklahoma,Muskogee,74403,2011-01-16,2011-01-17,-29.945999999999998,1,8.28,85917
7188,19125,Critical,0.06,2.88,0.5,2629,Terri McCarthy Manning,Regular Air,Corporate,Office Supplies,Labels,Small Box,Avery 492,0.39,Central,Oklahoma,Muskogee,74403,2013-10-18,2013-10-20,28.421099999999996,14,41.19,85925
7189,19126,Critical,0.06,19.98,10.49,2629,Terri McCarthy Manning,Regular Air,Corporate,Furniture,Office Furnishings,Small Box,12-1/2 Diameter Round Wall Clock,0.49,Central,Oklahoma,Muskogee,74403,2013-10-18,2013-10-19,-31.33,3,66.02,85925
7190,20739,Not Specified,0.06,15.01,8.4,2629,Terri McCarthy Manning,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",0.39,Central,Oklahoma,Muskogee,74403,2013-10-19,2013-10-19,-24.955,12,175.59,85926
7191,20740,Not Specified,0.05,59.78,10.29,2629,Terri McCarthy Manning,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,GBC Recycled Regency Composition Covers,0.39,Central,Oklahoma,Muskogee,74403,2013-10-19,2013-10-21,-61.8815,1,66.48,85926
7192,21981,Critical,0.01,194.3,11.54,2630,Betsy Puckett,Regular Air,Small Business,Furniture,Office Furnishings,Large Box,Electrix Halogen Magnifier Lamp,0.59,Central,Oklahoma,Norman,73071,2010-01-05,2010-01-07,690.1794,5,1000.26,85914
7193,21982,Critical,0.02,209.84,21.21,2630,Betsy Puckett,Regular Air,Small Business,Furniture,Office Furnishings,Large Box,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,0.59,Central,Oklahoma,Norman,73071,2010-01-05,2010-01-06,1507.6430999999998,10,2184.99,85914
7194,21983,Critical,0.0,145.45,17.85,2630,Betsy Puckett,Delivery Truck,Small Business,Technology,Office Machines,Jumbo Drum,Panasonic KX-P1150 Dot Matrix Printer,0.56,Central,Oklahoma,Norman,73071,2010-01-05,2010-01-07,801.7468000000001,8,1191.2,85914
7195,22540,High,0.07,65.99,5.99,2630,Betsy Puckett,Regular Air,Small Business,Technology,Telephones and Communication,Small Box,i1000,0.58,Central,Oklahoma,Norman,73071,2010-01-07,2010-01-08,-139.18256,3,165.71,85915
7196,22012,High,0.0,5.28,2.99,2630,Betsy Puckett,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,"Wilson Jones 1"" Hanging DublLock® Ring Binders",0.37,Central,Oklahoma,Norman,73071,2012-01-18,2012-01-20,11.00784,11,61.79,85920
7197,22013,High,0.0,65.99,19.99,2630,Betsy Puckett,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,iDENi80s,0.59,Central,Oklahoma,Norman,73071,2012-01-18,2012-01-20,-65.34924,8,471.72,85920
7198,22499,Medium,0.07,54.96,10.75,2630,Betsy Puckett,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1940,0.36,Central,Oklahoma,Norman,73071,2012-10-05,2012-10-07,42.099199999999996,3,169.45,85921
7199,22500,Medium,0.07,14.97,7.51,2630,Betsy Puckett,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,Pizazz® Global Quick File™,0.57,Central,Oklahoma,Norman,73071,2012-10-05,2012-10-06,-73.9692,12,174.01,85921
7200,20741,Not Specified,0.04,155.99,8.08,2630,Betsy Puckett,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,300 Series Non-Flip,0.6,Central,Oklahoma,Norman,73071,2013-10-19,2013-10-21,562.914,13,1770.57,85926
7201,23412,Critical,0.07,4.98,4.72,2631,Cecil Shields,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1949,0.36,Central,Oklahoma,Oklahoma City,73120,2011-02-20,2011-02-22,-43.18,6,30.41,85918
7202,25219,Medium,0.07,167.27,35.0,2631,Cecil Shields,Regular Air,Small Business,Office Supplies,Storage & Organization,Large Box,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,0.85,Central,Oklahoma,Oklahoma City,73120,2011-03-14,2011-03-15,-446.31,4,680.78,85919
7203,25220,Medium,0.06,20.99,0.99,2631,Cecil Shields,Express Air,Small Business,Technology,Telephones and Communication,Small Pack,Accessory15,0.83,Central,Oklahoma,Oklahoma City,73120,2011-03-14,2011-03-16,-71.09299999999999,5,86.82,85919
7204,26121,High,0.0,39.98,7.12,2631,Cecil Shields,Regular Air,Corporate,Technology,Computer Peripherals,Small Box,"IBM Active Response Keyboard, Black",0.67,Central,Oklahoma,Oklahoma City,73120,2013-03-20,2013-03-22,-106.76,2,85.53,85922
7205,25135,Low,0.01,180.98,30.0,2631,Cecil Shields,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,0.69,Central,Oklahoma,Oklahoma City,73120,2013-06-01,2013-06-01,1148.748,13,2503.4,85923
7206,26311,Medium,0.08,2.12,1.99,2631,Cecil Shields,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,Fuji Slim Jewel Case CD-R,0.55,Central,Oklahoma,Oklahoma City,73120,2013-06-26,2013-06-27,-23.216,7,14.52,85924
7207,26312,Medium,0.03,28.48,1.99,2632,Theodore Corbett,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,"Memorex 4.7GB DVD+RW, 3/Pack",0.4,Central,Oklahoma,Owasso,74055,2013-06-26,2013-06-28,340.2528,17,493.12,85924
7208,19474,Medium,0.0,58.14,36.61,2634,Peter Hedrick,Delivery Truck,Corporate,Furniture,Bookcases,Jumbo Box,O'Sullivan 3-Shelf Heavy-Duty Bookcases,0.61,South,Virginia,Virginia Beach,23464,2011-02-04,2011-02-06,0.636,11,693.46,90175
7209,22300,Critical,0.04,12.53,7.17,2635,Lester Erickson Frederick,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,GBC ProClick Spines for 32-Hole Punch,0.38,South,Virginia,Winchester,22601,2011-02-08,2011-02-08,17.561999999999998,9,116.5,90176
7210,22301,Critical,0.06,105.29,10.12,2635,Lester Erickson Frederick,Express Air,Corporate,Furniture,Office Furnishings,Large Box,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,0.79,South,Virginia,Winchester,22601,2011-02-08,2011-02-10,-1602.538,6,607.27,90176
7211,24823,High,0.0,6.48,7.86,2635,Lester Erickson Frederick,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 213,0.37,South,Virginia,Winchester,22601,2011-02-24,2011-02-25,1896.378,7,47.48,90177
7212,24824,High,0.04,37.44,4.27,2635,Lester Erickson Frederick,Express Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,"Sanford Prismacolor® Professional Thick Lead Art Pencils, 36-Color Set",0.46,South,Virginia,Winchester,22601,2011-02-24,2011-02-25,-6.37,1,37.3,90177
7213,21715,Low,0.08,297.64,14.7,2637,Julian French,Delivery Truck,Consumer,Technology,Office Machines,Jumbo Drum,Panasonic KX-P3200 Dot Matrix Printer,0.57,South,Georgia,Warner Robins,31088,2012-01-28,2012-02-01,-73.78139999999999,11,3253.09,90953
7214,23385,High,0.09,3.58,5.47,2637,Julian French,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,Avery Poly Binder Pockets,0.37,South,Georgia,Warner Robins,31088,2012-03-22,2012-03-24,-54.208,2,8.6,90955
7215,23738,Critical,0.0,7.89,2.82,2637,Julian French,Regular Air,Consumer,Office Supplies,Rubber Bands,Wrap Bag,"Staples Vinyl Coated Paper Clips, 800/Box",0.4,South,Georgia,Warner Robins,31088,2013-02-13,2013-02-14,-518.056,4,34.21,90958
7216,25594,Low,0.05,100.97,7.18,2638,Alicia Wood Shah,Express Air,Consumer,Technology,Computer Peripherals,Small Box,Gyration Ultra Cordless Optical Suite,0.46,West,Idaho,Boise,83704,2010-06-08,2010-06-08,881.4680999999999,13,1277.49,90951
7217,25374,Critical,0.09,217.85,29.1,2638,Alicia Wood Shah,Delivery Truck,Consumer,Furniture,Tables,Jumbo Box,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",0.68,West,Idaho,Boise,83704,2012-03-07,2012-03-09,835.46,11,1803.62,90954
7218,25375,Critical,0.05,209.37,69.0,2638,Alicia Wood Shah,Regular Air,Consumer,Furniture,Tables,Large Box,Hon 2111 Invitation™ Series Corner Table,0.79,West,Idaho,Boise,83704,2012-03-07,2012-03-10,-344.82,2,347.95,90954
7219,26031,Low,0.05,212.6,52.2,2638,Alicia Wood Shah,Delivery Truck,Consumer,Furniture,Tables,Jumbo Box,Bush Advantage Collection® Round Conference Table,0.64,West,Idaho,Boise,83704,2012-10-20,2012-10-24,-102.64320000000001,1,181.96,90957
7220,25595,Low,0.02,4.84,0.71,2638,Alicia Wood Shah,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,*Staples* Highlighting Markers,0.52,West,Idaho,Boise,83704,2013-06-08,2013-06-08,-4.5200000000000005,1,5.24,90959
7221,21041,Not Specified,0.05,4.98,0.49,2639,Marianne Connor,Regular Air,Consumer,Office Supplies,Labels,Small Box,Avery White Multi-Purpose Labels,0.39,West,New Mexico,Roswell,88201,2010-09-19,2010-09-19,3.84,3,14.2,90952
7222,21714,Low,0.05,11.34,11.25,2639,Marianne Connor,Regular Air,Consumer,Office Supplies,Paper,Small Box,Staples 1 Part Blank Computer Paper,0.36,West,New Mexico,Roswell,88201,2012-01-28,2012-02-01,-101.1964,5,59.33,90953
7223,20415,Not Specified,0.08,14.34,5.0,2639,Marianne Connor,Regular Air,Consumer,Furniture,Office Furnishings,Small Pack,Nu-Dell Leatherette Frames,0.49,West,New Mexico,Roswell,88201,2012-09-15,2012-09-16,73.73,14,190.9,90956
7224,20416,Not Specified,0.1,195.99,8.99,2639,Marianne Connor,Regular Air,Consumer,Technology,Telephones and Communication,Small Box,T28 WORLD,0.6,West,New Mexico,Roswell,88201,2012-09-15,2012-09-16,-491.26,5,764.66,90956
7225,21029,Not Specified,0.09,14.48,6.46,2639,Marianne Connor,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,"GBC White Gloss Covers, Plain Front",0.38,West,New Mexico,Roswell,88201,2013-09-25,2013-09-27,20.91204,14,195.33,90960
7226,21239,High,0.03,39.98,7.12,2641,Juanita Bennett,Express Air,Home Office,Technology,Computer Peripherals,Small Box,"IBM Active Response Keyboard, Black",0.67,South,Florida,Miramar,33023,2011-04-16,2011-04-17,181.9368,4,163.77,86034
7227,21240,High,0.03,4.98,0.49,2641,Juanita Bennett,Regular Air,Home Office,Office Supplies,Labels,Small Box,Avery White Multi-Purpose Labels,0.39,South,Florida,Miramar,33023,2011-04-16,2011-04-17,192.222,8,39.8,86034
7228,21241,High,0.06,6.48,8.74,2641,Juanita Bennett,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1984,0.36,South,Florida,Miramar,33023,2011-04-16,2011-04-16,-297.2662,5,35.08,86034
7229,18031,High,0.01,12.98,3.14,2641,Juanita Bennett,Regular Air,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,"Acme® 8"" Straight Scissors",0.6,South,Florida,Miramar,33023,2012-04-06,2012-04-08,0.36599999999999966,6,81.01,86035
7230,20343,Not Specified,0.06,65.99,3.99,2641,Juanita Bennett,Regular Air,Home Office,Technology,Telephones and Communication,Small Box,StarTAC 7760,0.59,South,Florida,Miramar,33023,2013-02-06,2013-02-07,-58.47800000000001,11,603.19,86037
7231,22099,Medium,0.09,296.18,54.12,2641,Juanita Bennett,Delivery Truck,Home Office,Furniture,Tables,Jumbo Box,Hon 94000 Series Round Tables,0.76,South,Florida,Miramar,33023,2013-06-28,2013-06-29,3.528,10,2769.96,86039
7232,22701,Critical,0.04,6.48,5.11,2641,Juanita Bennett,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 231,0.37,South,Florida,Miramar,33023,2013-09-18,2013-09-20,-179.732,13,87.68,86040
7233,23682,Critical,0.03,55.98,5.15,2642,Donna Hawkins,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1934,0.36,West,Idaho,Boise,83701,2013-01-24,2013-01-26,311.72819999999996,8,451.78,86036
7234,24837,Not Specified,0.03,15.31,8.78,2642,Donna Hawkins,Regular Air,Home Office,Office Supplies,Storage & Organization,Small Box,Eldon Jumbo ProFile™ Portable File Boxes Graphite/Black,0.57,West,Idaho,Boise,83701,2013-04-26,2013-04-27,-90.72,9,142.54,86038
7235,22699,Critical,0.07,15.01,8.4,2642,Donna Hawkins,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",0.39,West,Idaho,Boise,83701,2013-09-18,2013-09-20,17.89182,26,396.34,86040
7236,22700,Critical,0.06,8.56,5.16,2642,Donna Hawkins,Regular Air,Home Office,Office Supplies,Paper,Wrap Bag,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",0.38,West,Idaho,Boise,83701,2013-09-18,2013-09-20,-8.1144,14,122.09,86040
7237,18439,Critical,0.05,6.48,6.81,2643,Vincent Cash Bryant,Regular Air,Consumer,Office Supplies,Paper,Small Box,Xerox 1930,0.36,Central,Oklahoma,Owasso,74055,2012-04-25,2012-04-27,-29.06,2,14.26,87508
7238,19868,High,0.06,4.76,0.88,2643,Vincent Cash Bryant,Regular Air,Consumer,Office Supplies,Paper,Wrap Bag,Wirebound Voice Message Log Book,0.39,Central,Oklahoma,Owasso,74055,2013-01-05,2013-01-08,29.062799999999996,9,42.12,87509
7239,18316,High,0.0,320.98,58.95,2643,Vincent Cash Bryant,Delivery Truck,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,Hon 4070 Series Pagoda™ Round Back Stacking Chairs,0.57,Central,Oklahoma,Owasso,74055,2013-07-09,2013-07-11,2166.3102,9,3139.58,87510
7240,18317,High,0.02,4.76,0.88,2643,Vincent Cash Bryant,Regular Air,Consumer,Office Supplies,Paper,Wrap Bag,Wirebound Voice Message Log Book,0.39,Central,Oklahoma,Owasso,74055,2013-07-09,2013-07-10,-1.65984,1,5.68,87510
7241,18318,High,0.08,4.28,0.94,2643,Vincent Cash Bryant,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 336,0.56,Central,Oklahoma,Owasso,74055,2013-07-09,2013-07-09,28.15744,15,62.35,87510
7242,18319,High,0.1,125.99,3.0,2643,Vincent Cash Bryant,Regular Air,Consumer,Technology,Telephones and Communication,Small Box,270c,0.59,Central,Oklahoma,Owasso,74055,2013-07-09,2013-07-10,-146.938704,5,486.73,87510
7243,22702,Low,0.09,4.0,1.3,2644,Alfred Moran,Regular Air,Consumer,Office Supplies,Paper,Wrap Bag,EcoTones® Memo Sheets,0.37,Central,Oklahoma,Ponca City,74601,2011-09-25,2011-09-29,20.82,15,55.21,87506
7244,22703,Low,0.07,85.99,10.78,2644,Alfred Moran,Express Air,Consumer,Technology,Telephones and Communication,Small Box,3395,0.58,Central,Oklahoma,Ponca City,74601,2011-09-25,2011-09-25,310.572,16,1126.05,87506
7245,21432,Medium,0.03,8.12,2.83,2644,Alfred Moran,Regular Air,Consumer,Technology,Computer Peripherals,Small Pack,"Imation Neon Mac Format Diskettes, 10/Pack",0.77,Central,Oklahoma,Ponca City,74601,2012-04-22,2012-04-23,-31.62,1,9.37,87507
7246,21433,Medium,0.0,1.76,0.7,2644,Alfred Moran,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 310,0.56,Central,Oklahoma,Ponca City,74601,2012-04-22,2012-04-23,-0.06000000000000005,4,7.73,87507
7247,4702,Low,0.09,4.0,1.3,2645,Ronnie Dodson,Regular Air,Consumer,Office Supplies,Paper,Wrap Bag,EcoTones® Memo Sheets,0.37,West,Washington,Seattle,98103,2011-09-25,2011-09-29,20.82,58,213.48,33505
7248,4703,Low,0.07,85.99,10.78,2645,Ronnie Dodson,Express Air,Consumer,Technology,Telephones and Communication,Small Box,3395,0.58,West,Washington,Seattle,98103,2011-09-25,2011-09-25,310.572,64,4504.21,33505
7249,3432,Medium,0.03,8.12,2.83,2645,Ronnie Dodson,Regular Air,Consumer,Technology,Computer Peripherals,Small Pack,"Imation Neon Mac Format Diskettes, 10/Pack",0.77,West,Washington,Seattle,98103,2012-04-22,2012-04-23,-31.62,3,28.11,24486
7250,3433,Medium,0.0,1.76,0.7,2645,Ronnie Dodson,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 310,0.56,West,Washington,Seattle,98103,2012-04-22,2012-04-23,-0.06000000000000005,16,30.93,24486
7251,439,Critical,0.05,6.48,6.81,2645,Ronnie Dodson,Regular Air,Consumer,Office Supplies,Paper,Small Box,Xerox 1930,0.36,West,Washington,Seattle,98103,2012-04-25,2012-04-27,-29.06,9,64.17,2947
7252,1868,High,0.06,4.76,0.88,2645,Ronnie Dodson,Regular Air,Consumer,Office Supplies,Paper,Wrap Bag,Wirebound Voice Message Log Book,0.39,West,Washington,Seattle,98103,2013-01-05,2013-01-08,21.848,36,168.48,13444
7253,316,High,0.0,320.98,58.95,2645,Ronnie Dodson,Delivery Truck,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,Hon 4070 Series Pagoda™ Round Back Stacking Chairs,0.57,West,Washington,Seattle,98103,2013-07-09,2013-07-11,2245.24,38,13255.99,2209
7254,317,High,0.02,4.76,0.88,2645,Ronnie Dodson,Regular Air,Consumer,Office Supplies,Paper,Wrap Bag,Wirebound Voice Message Log Book,0.39,West,Washington,Seattle,98103,2013-07-09,2013-07-10,-1.82,1,5.68,2209
7255,318,High,0.08,4.28,0.94,2645,Ronnie Dodson,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 336,0.56,West,Washington,Seattle,98103,2013-07-09,2013-07-09,25.88,59,245.26,2209
7256,319,High,0.1,125.99,3.0,2645,Ronnie Dodson,Regular Air,Consumer,Technology,Telephones and Communication,Small Box,270c,0.59,West,Washington,Seattle,98103,2013-07-09,2013-07-10,-161.117,18,1752.23,2209
